odiNumber,manufacturer,crash,fire,numberOfInjuries,numberOfDeaths,dateOfIncident,dateComplaintFiled,vin,components,summary,type,productYear,productMake,productModel
11478368,"Chrysler (FCA US, LLC)",False,False,0,0,2022-08-08,2022-08-09,1C4JJXP65MW,ELECTRICAL SYSTEM,"I was driving down the freeway, came upon traffic which caused me to come to a stop. When the traffic cleared and I put my foot on the gas, the jeep refused to go forward and stalled out. I had just enough power to get to a safe area on the side of the freeway. My jeep flashed the D on the gear shifter and I got a notification to put the car in ""park."" On the control panel screen it showed ""check charging system"" and ""check transmission."" It also showed a message showing blind spot alert was disabled and the battery light. I had nearly a full tank of gas when this happened and at least 34% of electric left to drive on electric mode when this occurred. My Uconnect app showed the message ""charging fault error has occurred"" when this happened on the freeway.",Vehicle,2021,JEEP,WRANGLER
11478368,"Chrysler (FCA US, LLC)",False,False,0,0,2022-08-08,2022-08-09,1C4JJXP65MW,UNKNOWN OR OTHER,"I was driving down the freeway, came upon traffic which caused me to come to a stop. When the traffic cleared and I put my foot on the gas, the jeep refused to go forward and stalled out. I had just enough power to get to a safe area on the side of the freeway. My jeep flashed the D on the gear shifter and I got a notification to put the car in ""park."" On the control panel screen it showed ""check charging system"" and ""check transmission."" It also showed a message showing blind spot alert was disabled and the battery light. I had nearly a full tank of gas when this happened and at least 34% of electric left to drive on electric mode when this occurred. My Uconnect app showed the message ""charging fault error has occurred"" when this happened on the freeway.",Vehicle,2021,JEEP,WRANGLER
11478368,"Chrysler (FCA US, LLC)",False,False,0,0,2022-08-08,2022-08-09,1C4JJXP65MW,LANE DEPARTURE,"I was driving down the freeway, came upon traffic which caused me to come to a stop. When the traffic cleared and I put my foot on the gas, the jeep refused to go forward and stalled out. I had just enough power to get to a safe area on the side of the freeway. My jeep flashed the D on the gear shifter and I got a notification to put the car in ""park."" On the control panel screen it showed ""check charging system"" and ""check transmission."" It also showed a message showing blind spot alert was disabled and the battery light. I had nearly a full tank of gas when this happened and at least 34% of electric left to drive on electric mode when this occurred. My Uconnect app showed the message ""charging fault error has occurred"" when this happened on the freeway.",Vehicle,2021,JEEP,WRANGLER
11477400,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-20,2022-08-03,1C4HJXEN5MW,SUSPENSION,"The contact owns a 2021 Jeep Wrangler. The contact stated while driving 70 MPH and going over a bridge, the contact felt the vehicle shaking. The vehicle was taken to the dealer and the tires were rotated; however, the failure recurred. The vehicle was taken to the dealer where the dampers where replaced; however, the failure persisted. The manufacturer was contacted and covered the repair under warranty. The failure mileage was 13,345.",Vehicle,2021,JEEP,WRANGLER
11476497,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-28,2022-07-29,1C4HJXDNXMW,ENGINE,"When starting the vehicle after sitting for an hour, there was a strong smell of a sweet substance and the cooling fans were running at full speed while stationary. Approximately 3 minutes later the vehicle stated the engine coolant temperature was 280 degrees Fahrenheit and to pull over. After pulling over and shutting off the vehicle on the side of the road, driver noticed a large puddle forming under the vehicle of pink color and was dripping from the front drivers side of the engine, at the water pump and coolant reservoir was empty.  Vehicle was towed by Jeep roadside to nearest dealer who cant look at for a week.",Vehicle,2021,JEEP,WRANGLER
11475463,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-22,2022-07-23,1C4HJXDG0MW,POWER TRAIN,"The clutch plate overheated, fragmented and destroyed my transmission on 6/22/2022 as I was driving on the Pennsylvania Turnpike at around mile marker 61, at a speed of 65 miles/hour. When I got on the turnpike in Monroeville Pa, I could smell a burning smell, but I figured that I was passing through an area where someone was burning something outdoors. Around mile marker 60-61 I started having difficulty keeping the RPM's up and my speed up to the speed limit. shortly after I heard a banging/clunking noise and I got off the highway. My Jeep was towed to Monroeville Jeep. Monroeville Jeep called the next day 6/23/2022 and said that the clutch plate overheated, fragmented and destroyed the transmission and it is not covered under warranty since the transmission did not fail. I had previously taken my Jeep in to Diehl Automotive on 7/19/2021 for recall #Y07/NHTSA 21V-028 to have the recall done. What happened to my Jeep on 6/22/2022 is exactly what the recall said would happen if I did not have the recall work done. In the weeks prior to 6/22/2022 I did notice the RPM's acting erratically but not being a mechanic I had no clue what was going on. other than that, there was no warning signs. There is now at least 30 other Jeep owners who had the recall done, some had both recalls done and the recalls failed to prevent the clutch plate from overheating, fragmenting and destroying the transmission",Vehicle,2021,JEEP,WRANGLER
11475492,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-20,2022-07-23,1c4hjxdn9mw,ELECTRICAL SYSTEM,"While driving the jeep it gets a error code that says Service Electric throttle body.   I’ve owned the car for about 20 months.  This is the fourth time this issue has happened.   Seems to happen every 5 months or so.  The first time they replaced the throttle body.  Second time they replaced it again and had it back for one day and the issue popped up again.  They then said they would replace it but it had to be something else since it was a brand new throttle body.  They ended up replacing the PCM and I was without the Jeep for an entire month.   This time I went in and they said it wasn’t the throttle body.  So they cleared the codes and I went to pick it up, when I turned it on it tells me to service electric throttle body.  I couldn’t even make it out of the dealership parking lot.    When this issue happens.   No matter what speed you are at it literally decreases your speed to 15MPH. Luckily I have never been on the highway when said issue has happened.   It is a serious safety concern.   This last time I had my two children in the car with me, my 2 year old daughter and my 1 year old son.   I do not feel safe, or that this car is reliable.   I have been reading forums about this said issue and I am not the only one having them.   That is where I got the information to come here.   I hope it is something you can look into.  It isn’t a good feeling to buy a brand new car and not feel like it is reliable or safe especially with your small children in the car.   Thank you for your time.",Vehicle,2021,JEEP,WRANGLER
11475492,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-20,2022-07-23,1c4hjxdn9mw,ENGINE,"While driving the jeep it gets a error code that says Service Electric throttle body.   I’ve owned the car for about 20 months.  This is the fourth time this issue has happened.   Seems to happen every 5 months or so.  The first time they replaced the throttle body.  Second time they replaced it again and had it back for one day and the issue popped up again.  They then said they would replace it but it had to be something else since it was a brand new throttle body.  They ended up replacing the PCM and I was without the Jeep for an entire month.   This time I went in and they said it wasn’t the throttle body.  So they cleared the codes and I went to pick it up, when I turned it on it tells me to service electric throttle body.  I couldn’t even make it out of the dealership parking lot.    When this issue happens.   No matter what speed you are at it literally decreases your speed to 15MPH. Luckily I have never been on the highway when said issue has happened.   It is a serious safety concern.   This last time I had my two children in the car with me, my 2 year old daughter and my 1 year old son.   I do not feel safe, or that this car is reliable.   I have been reading forums about this said issue and I am not the only one having them.   That is where I got the information to come here.   I hope it is something you can look into.  It isn’t a good feeling to buy a brand new car and not feel like it is reliable or safe especially with your small children in the car.   Thank you for your time.",Vehicle,2021,JEEP,WRANGLER
11475292,"Chrysler (FCA US, LLC)",True,False,0,0,2022-06-04,2022-07-22,1C4HJXEG4MW,SERVICE BRAKES,"The contact owns a 2021 Jeep Wrangler. The contact stated that while at a stop light and attempting to accelerate, the vehicle would not drive forward and the gear shifter lights began blinking. Suddenly the vehicle would lurch forward and backward crashing into both the vehicles in the front and rear and a third parked vehicle before finally the driver was able to shift into park and turn the vehicle off. During the incident, the Stability Control, ABS, and Traction Control warning lights had illuminated. The vehicle was later driven to the police station but the warning lights were still illuminated. During the incident, no injuries were reported and a police report was taken. The manufacturer was contacted and later retrieved the vehicle for evaluation. No further information was available. The local dealer was also notified of the incident. The failure mileage was 15,000.",Vehicle,2021,JEEP,WRANGLER
11475292,"Chrysler (FCA US, LLC)",True,False,0,0,2022-06-04,2022-07-22,1C4HJXEG4MW,AIR,"The contact owns a 2021 Jeep Wrangler. The contact stated that while at a stop light and attempting to accelerate, the vehicle would not drive forward and the gear shifter lights began blinking. Suddenly the vehicle would lurch forward and backward crashing into both the vehicles in the front and rear and a third parked vehicle before finally the driver was able to shift into park and turn the vehicle off. During the incident, the Stability Control, ABS, and Traction Control warning lights had illuminated. The vehicle was later driven to the police station but the warning lights were still illuminated. During the incident, no injuries were reported and a police report was taken. The manufacturer was contacted and later retrieved the vehicle for evaluation. No further information was available. The local dealer was also notified of the incident. The failure mileage was 15,000.",Vehicle,2021,JEEP,WRANGLER
11475292,"Chrysler (FCA US, LLC)",True,False,0,0,2022-06-04,2022-07-22,1C4HJXEG4MW,POWER TRAIN,"The contact owns a 2021 Jeep Wrangler. The contact stated that while at a stop light and attempting to accelerate, the vehicle would not drive forward and the gear shifter lights began blinking. Suddenly the vehicle would lurch forward and backward crashing into both the vehicles in the front and rear and a third parked vehicle before finally the driver was able to shift into park and turn the vehicle off. During the incident, the Stability Control, ABS, and Traction Control warning lights had illuminated. The vehicle was later driven to the police station but the warning lights were still illuminated. During the incident, no injuries were reported and a police report was taken. The manufacturer was contacted and later retrieved the vehicle for evaluation. No further information was available. The local dealer was also notified of the incident. The failure mileage was 15,000.",Vehicle,2021,JEEP,WRANGLER
11475292,"Chrysler (FCA US, LLC)",True,False,0,0,2022-06-04,2022-07-22,1C4HJXEG4MW,ELECTRICAL SYSTEM,"The contact owns a 2021 Jeep Wrangler. The contact stated that while at a stop light and attempting to accelerate, the vehicle would not drive forward and the gear shifter lights began blinking. Suddenly the vehicle would lurch forward and backward crashing into both the vehicles in the front and rear and a third parked vehicle before finally the driver was able to shift into park and turn the vehicle off. During the incident, the Stability Control, ABS, and Traction Control warning lights had illuminated. The vehicle was later driven to the police station but the warning lights were still illuminated. During the incident, no injuries were reported and a police report was taken. The manufacturer was contacted and later retrieved the vehicle for evaluation. No further information was available. The local dealer was also notified of the incident. The failure mileage was 15,000.",Vehicle,2021,JEEP,WRANGLER
11474620,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-18,2022-07-18,1c4jjxr61mw,ELECTRICAL SYSTEM,"When driving down the road the vehicle completely shuts down, comes to a sudden stop and service charging system message displays on the dash with no prior warning. After turning the ignition off and restarting the vehicle starts running perfectly normal.",Vehicle,2021,JEEP,WRANGLER
11473120,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-04,2022-07-09,1C4HJXFG8MW,STEERING,Front End Shakes Very Bad And Gets Worse The Faster You Drive  UNKNOWN,Vehicle,2021,JEEP,WRANGLER
11473120,"Chrysler (FCA US, LLC)",False,False,0,0,2022-07-04,2022-07-09,1C4HJXFG8MW,SUSPENSION,Front End Shakes Very Bad And Gets Worse The Faster You Drive  UNKNOWN,Vehicle,2021,JEEP,WRANGLER
11472066,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-30,2022-07-01,1C4GJXAG0MW,SEATS,"the piece that holds the front seats in place (that slides them back and forth) is cheap plastic that breaks very easily. I have a brand new Jeep I cannot drive because the seat slides back and forth without locking into place, the plastic piece that locks it is very thin plastic",Vehicle,2021,JEEP,WRANGLER
11471482,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-24,2022-06-29,1C4JJXP63MW,FUEL/PROPULSION SYSTEM,"PHEV issue.   My vehicle will be using electric only mode and the internal combustion engine will turn on minutes into the trip and the battery usage is ceased. The instrument cluster will show “Electric Mode Temporarily Unavailable.” The vehicle will continue using gas engine only until the vehicle is turned off. When restarted, electric only mode is available and accessible.  This message is not related to Fuel and Oil Refresh Mode.   I am not using the heating or cooling system and driving local roads with a short commute. The ambient temperature is in the 70s/80s and the vehicle garaged and charged nightly.  This vehicle behavior is not favorable and certainly defeats the intend of purchasing a PHEV.  The vehicle spent the last three weeks at the dealership for another issue with the PHEV and waited three months for the replaced two parts to arrive. The issue was causing faults and the check engine light to come on with only 87 miles on the odometer.   There is just 2477 miles on the vehicle, and the dealership service department is unable to troubleshoot the issue further as no fault codes are generating.   This issue may be software based, but needs to be addressed to have a properly functioning PHEV.",Vehicle,2021,JEEP,WRANGLER
11471544,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-10,2022-06-29,1C4HJXDG0MW,STRUCTURE,"I just inspected my side panel windows before driving on the road, I had been on the highway for about 10 minutes going about 65pmh when I started to slow down for my exit and my passenger side soft top panel blew off into the highway.  A few cars ran it over, I risked my life to retrieve it.  Had there been a motorcyclist behind me I’m certain they would have died, as this incident caused others to move trying to avoid the panel as it blew up in the air.  My soft top was back at the time, I can’t believe this happened to me and now I’m terrified to drive on the highway even if I replaced this panel.  I feel it’s a huge safety risk, I’ve found many other complaints in blogs and on Facebook about it.  I also noticed that the passenger panel is double the price of the driver side panel which tells me companies are making $$ of this risk.",Vehicle,2021,JEEP,WRANGLER
11471089,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-27,2022-06-27,1c4jjxp63mw,STEERING,"I am now trying, for the third time, to have Jeep dealership resolve a classic symptom of ""The Death Wobble"" that has manifested for the last year with our under 20,000 mile vehicle.  Two hours ago, I encounter a sever episode of a recurring issue with my 2021 Jeep.  At speeds above 50mph, the Jeep's front-end will begin to shake violently after crossing the leading edge of a a bridge on the Florida Turnpike.  The oscillations which rotate the steering wheel can become violent and will not smooth out for up to a quarter mile.  Two dealers have replace steering dampeners and more recently front shocks.  The replaced shocks seemed to work but now, less than three two months late, the Death Wobble is back and worse.    At the moment of wobbling, the Jeep is not safe.  It would be even more dangerous for folks who may be on snow and ice.    I have been driving for over 50 years and am also a very good mechanic.  My 2021 is the first year of the Hybrid and perhaps the front-end geometry is at issue.",Vehicle,2021,JEEP,WRANGLER
11471089,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-27,2022-06-27,1c4jjxp63mw,SUSPENSION,"I am now trying, for the third time, to have Jeep dealership resolve a classic symptom of ""The Death Wobble"" that has manifested for the last year with our under 20,000 mile vehicle.  Two hours ago, I encounter a sever episode of a recurring issue with my 2021 Jeep.  At speeds above 50mph, the Jeep's front-end will begin to shake violently after crossing the leading edge of a a bridge on the Florida Turnpike.  The oscillations which rotate the steering wheel can become violent and will not smooth out for up to a quarter mile.  Two dealers have replace steering dampeners and more recently front shocks.  The replaced shocks seemed to work but now, less than three two months late, the Death Wobble is back and worse.    At the moment of wobbling, the Jeep is not safe.  It would be even more dangerous for folks who may be on snow and ice.    I have been driving for over 50 years and am also a very good mechanic.  My 2021 is the first year of the Hybrid and perhaps the front-end geometry is at issue.",Vehicle,2021,JEEP,WRANGLER
11471089,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-27,2022-06-27,1c4jjxp63mw,WHEELS,"I am now trying, for the third time, to have Jeep dealership resolve a classic symptom of ""The Death Wobble"" that has manifested for the last year with our under 20,000 mile vehicle.  Two hours ago, I encounter a sever episode of a recurring issue with my 2021 Jeep.  At speeds above 50mph, the Jeep's front-end will begin to shake violently after crossing the leading edge of a a bridge on the Florida Turnpike.  The oscillations which rotate the steering wheel can become violent and will not smooth out for up to a quarter mile.  Two dealers have replace steering dampeners and more recently front shocks.  The replaced shocks seemed to work but now, less than three two months late, the Death Wobble is back and worse.    At the moment of wobbling, the Jeep is not safe.  It would be even more dangerous for folks who may be on snow and ice.    I have been driving for over 50 years and am also a very good mechanic.  My 2021 is the first year of the Hybrid and perhaps the front-end geometry is at issue.",Vehicle,2021,JEEP,WRANGLER
11471120,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-27,2022-06-27,1C4HJXDG3MW,SUSPENSION,"IMPRESSIVE HANDLING AT THE STEERING WHEEL, LOTS OF PLAY AT THE STEERING WHEEL",Vehicle,2021,JEEP,WRANGLER
11470505,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-22,2022-06-22,1C4JJXR64MW,POWER TRAIN,"The contact owns a 2021 Jeep Wrangler. The contact stated while driving 55 MPH, the vehicle started shaking abnormally. The contact stopped the vehicle and waited before proceeding. The contact then drove over a bump in the road and the vehicle started shaking again. The vehicle was towed to the local dealer but was not diagnosed or repaired. The manufacturer was notified of the failure. The approximate failure mileage was 31,000.",Vehicle,2021,JEEP,WRANGLER
11469306,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-15,2022-06-15,1C4HJXEG4MW,STEERING,"mY jEEP WRANGLER HAS BEEN TAKEN TO THE DEALERSHIP SERVICE DEPARTMENT A TOTAL OF 4 TIMES FOR SEVERE SHAKING PROBLEMS WITH THE STEERING WHEEL COMPONENT MY CAR SHAKES UNCONTROLLABLY WHEN the car reaches or goes OVER 40 MILES AN HOUR. The whole vehicle shakes including tires and wheels, it has gotten to the point where shaking will not stop at all unless I bring the car to a complete stop.  they have made zero attempts to diagnose the car the service department does not even test drive the vehicle at all the miles in when taken to the dealership are the same miles out when I pick up the car I'm terrified I'm going to eventually get into an accident I have no other choice but to drive the car as is my only means of transportation.  The fourth repair didn't happen until 6.13.2022 I waited on a part for three months. the part was ordered back on 3.22.2022 an",Vehicle,2021,JEEP,WRANGLER
11469306,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-15,2022-06-15,1C4HJXEG4MW,UNKNOWN OR OTHER,"mY jEEP WRANGLER HAS BEEN TAKEN TO THE DEALERSHIP SERVICE DEPARTMENT A TOTAL OF 4 TIMES FOR SEVERE SHAKING PROBLEMS WITH THE STEERING WHEEL COMPONENT MY CAR SHAKES UNCONTROLLABLY WHEN the car reaches or goes OVER 40 MILES AN HOUR. The whole vehicle shakes including tires and wheels, it has gotten to the point where shaking will not stop at all unless I bring the car to a complete stop.  they have made zero attempts to diagnose the car the service department does not even test drive the vehicle at all the miles in when taken to the dealership are the same miles out when I pick up the car I'm terrified I'm going to eventually get into an accident I have no other choice but to drive the car as is my only means of transportation.  The fourth repair didn't happen until 6.13.2022 I waited on a part for three months. the part was ordered back on 3.22.2022 an",Vehicle,2021,JEEP,WRANGLER
11468507,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-09,2022-06-09,1c4jjxp67mw,ELECTRICAL SYSTEM,"While driving my vehicle and going about 30-40mph, the dashboard began flashing and telling me there was a charging system failure. At that point I could no longer accelerate and the ""D"" light on the gear shift was blinking. After putting the car in park, it would not allow me to change the shift gear to a different position. The Jeep app on my phone alerted me that my vehicle could not charge which was strange because I was driving and not charging at all. I had to pull over in the middle of a very busy intersection and turn off my car and turn it back on just to get it going again. When I turned it on, everything was back to normal and I was able to drive. This is very dangerous and luckily I was not on the highway and going 60mph when this happened or it could have been catastrophic.",Vehicle,2021,JEEP,WRANGLER
11468507,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-09,2022-06-09,1c4jjxp67mw,UNKNOWN OR OTHER,"While driving my vehicle and going about 30-40mph, the dashboard began flashing and telling me there was a charging system failure. At that point I could no longer accelerate and the ""D"" light on the gear shift was blinking. After putting the car in park, it would not allow me to change the shift gear to a different position. The Jeep app on my phone alerted me that my vehicle could not charge which was strange because I was driving and not charging at all. I had to pull over in the middle of a very busy intersection and turn off my car and turn it back on just to get it going again. When I turned it on, everything was back to normal and I was able to drive. This is very dangerous and luckily I was not on the highway and going 60mph when this happened or it could have been catastrophic.",Vehicle,2021,JEEP,WRANGLER
11468507,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-09,2022-06-09,1c4jjxp67mw,ENGINE,"While driving my vehicle and going about 30-40mph, the dashboard began flashing and telling me there was a charging system failure. At that point I could no longer accelerate and the ""D"" light on the gear shift was blinking. After putting the car in park, it would not allow me to change the shift gear to a different position. The Jeep app on my phone alerted me that my vehicle could not charge which was strange because I was driving and not charging at all. I had to pull over in the middle of a very busy intersection and turn off my car and turn it back on just to get it going again. When I turned it on, everything was back to normal and I was able to drive. This is very dangerous and luckily I was not on the highway and going 60mph when this happened or it could have been catastrophic.",Vehicle,2021,JEEP,WRANGLER
11467734,"Chrysler (FCA US, LLC)",False,False,0,0,2022-05-29,2022-06-06,1C4JJXP61MW,STEERING,"Car had 7,000 miles when suddenly began a very bad wobble after driving over bumps such as expansion joints at bridges or transitions to change in pavement. Car has begun to drift very badly making it more difficult to continue a straight path. Car wobbles on most road that are not smooth.",Vehicle,2021,JEEP,WRANGLER
11467441,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-03,2022-06-03,1C4JJXP64MW,ENGINE,"Brand new 2021 Jeep Wrangler Unlimited Sahara 4xE (purchased 02/03/22 for $57,295) with 1,300 miles on it shut down while traveling at full highway speed (75 mph) on a major highway in the San Francisco Bay Area. The system flashed a 'stabilizer system' warning and immediately lost speed and did not respond to pressure on the gas/e pedal. We turned on the hazards and coasted across several lanes of traffic to the shoulder. After restarting, the dash displayed a check engine light the remainder of the trip, and the engine cut out one more time on the way home in a much slower safer area, thankfully.   This is the second similar/major issue with this vehicle. On March 10, 2022, with only 419 miles on it, the vehicle displayed a charging error message at attempted start, provided no power to the engine, and locked itself in 'Park.' Fortunately, this engine power failure and subsequent shutdown occurred in our driveway rather than at highway speed. The vehicle was at Jeep dealership service from 03/11/22 to 04/04/22 and the issue was escalated to Fiat/Chrysler/Jeep engineers. Jeep engineers recommended six separate updates, none of which were successful. Ultimately, a part was taken from the Jeep assembly line and shipped to the dealership for use in my vehicle. The car rental fees related to this incident, which I'm yet to be reimbursed for, were $6,900 for a similar but older base model vehicle.",Vehicle,2021,JEEP,WRANGLER
11467441,"Chrysler (FCA US, LLC)",False,False,0,0,2022-06-03,2022-06-03,1C4JJXP64MW,FUEL/PROPULSION SYSTEM,"Brand new 2021 Jeep Wrangler Unlimited Sahara 4xE (purchased 02/03/22 for $57,295) with 1,300 miles on it shut down while traveling at full highway speed (75 mph) on a major highway in the San Francisco Bay Area. The system flashed a 'stabilizer system' warning and immediately lost speed and did not respond to pressure on the gas/e pedal. We turned on the hazards and coasted across several lanes of traffic to the shoulder. After restarting, the dash displayed a check engine light the remainder of the trip, and the engine cut out one more time on the way home in a much slower safer area, thankfully.   This is the second similar/major issue with this vehicle. On March 10, 2022, with only 419 miles on it, the vehicle displayed a charging error message at attempted start, provided no power to the engine, and locked itself in 'Park.' Fortunately, this engine power failure and subsequent shutdown occurred in our driveway rather than at highway speed. The vehicle was at Jeep dealership service from 03/11/22 to 04/04/22 and the issue was escalated to Fiat/Chrysler/Jeep engineers. Jeep engineers recommended six separate updates, none of which were successful. Ultimately, a part was taken from the Jeep assembly line and shipped to the dealership for use in my vehicle. The car rental fees related to this incident, which I'm yet to be reimbursed for, were $6,900 for a similar but older base model vehicle.",Vehicle,2021,JEEP,WRANGLER
11467197,"Chrysler (FCA US, LLC)",False,False,0,0,2022-05-30,2022-06-02,1c4hjxcn8mw,ENGINE,"A coolant fitting came loose from the engine block, spewing coolant and steam from the engine bay and partially obstructing  vision through windshield. After researching online I see this is a very common issue on 2018-2022 Jeep Wranglers.",Vehicle,2021,JEEP,WRANGLER
11466525,"Chrysler (FCA US, LLC)",False,False,0,0,2022-01-28,2022-05-28,1C4HJXEG1MW,POWER TRAIN,"Subject: 2021 Wrangler Unlimited (3.6L) Automatic with manufacturing defects. I am writing this email to complain about my 2021 Wrangler Unlimited (3.6L) Automatic that I Purchased on 28 November 2021 from Trading Enterprises company LLC Al-Futtaim group(sales Office Dubai UAE-DFC). Unfortunately, The Jeep’s problem started on day one drive-by suspecting strange noises coming from the Engine’s side. I requested an appointment at Trading Enterprises Dubai, and the Service Advisor told me the sound is normal (it's a new car, and the noise will go after some time).  In January 2022 I went on a mountain camping trip with my small family in Fujairah city and suddenly the car’s power was cut completely on a steep mountain(Have shared the videos with the TE team showing the front wheels are not spinning). The car was about to roll over and I was embarrassed, frightened, and worried about my family’s safety. I managed to get my family safe out of the car and, with the help of friends, I took the car to a safer place.  On 29/1/2022 (TE Walk Around Inspection) after the test drives, the TE team requested to keep the car for proper checking and after a few days, the Service Advisor informed me that it was a problem with the 4W system, especially considering that 4L was not engaged due to a wiring problem and they had to rectify the issue, I swallow it with pain.  The car is sluggish when accelerating in the first gear and misfires when I depress the gas pedal, I was on a construction site where they have a ramp and suddenly a big truck shows up and so I needed acceleration from the car but it doesn’t respond. The gas pedal was to the maximum and it still doesn’t work, it was a huge close call as I nearly crashed into a truck.   On 13/4/2022 I experienced the same issue on the sand and the highway with extra problems and decided to visit the TE as I can't take this anymore, TE  team requested to keep the car to check the issues.  8 weeks now and the car is still with the dealer",Vehicle,2021,JEEP,WRANGLER
11466525,"Chrysler (FCA US, LLC)",False,False,0,0,2022-01-28,2022-05-28,1C4HJXEG1MW,ELECTRICAL SYSTEM,"Subject: 2021 Wrangler Unlimited (3.6L) Automatic with manufacturing defects. I am writing this email to complain about my 2021 Wrangler Unlimited (3.6L) Automatic that I Purchased on 28 November 2021 from Trading Enterprises company LLC Al-Futtaim group(sales Office Dubai UAE-DFC). Unfortunately, The Jeep’s problem started on day one drive-by suspecting strange noises coming from the Engine’s side. I requested an appointment at Trading Enterprises Dubai, and the Service Advisor told me the sound is normal (it's a new car, and the noise will go after some time).  In January 2022 I went on a mountain camping trip with my small family in Fujairah city and suddenly the car’s power was cut completely on a steep mountain(Have shared the videos with the TE team showing the front wheels are not spinning). The car was about to roll over and I was embarrassed, frightened, and worried about my family’s safety. I managed to get my family safe out of the car and, with the help of friends, I took the car to a safer place.  On 29/1/2022 (TE Walk Around Inspection) after the test drives, the TE team requested to keep the car for proper checking and after a few days, the Service Advisor informed me that it was a problem with the 4W system, especially considering that 4L was not engaged due to a wiring problem and they had to rectify the issue, I swallow it with pain.  The car is sluggish when accelerating in the first gear and misfires when I depress the gas pedal, I was on a construction site where they have a ramp and suddenly a big truck shows up and so I needed acceleration from the car but it doesn’t respond. The gas pedal was to the maximum and it still doesn’t work, it was a huge close call as I nearly crashed into a truck.   On 13/4/2022 I experienced the same issue on the sand and the highway with extra problems and decided to visit the TE as I can't take this anymore, TE  team requested to keep the car to check the issues.  8 weeks now and the car is still with the dealer",Vehicle,2021,JEEP,WRANGLER
11466525,"Chrysler (FCA US, LLC)",False,False,0,0,2022-01-28,2022-05-28,1C4HJXEG1MW,ENGINE,"Subject: 2021 Wrangler Unlimited (3.6L) Automatic with manufacturing defects. I am writing this email to complain about my 2021 Wrangler Unlimited (3.6L) Automatic that I Purchased on 28 November 2021 from Trading Enterprises company LLC Al-Futtaim group(sales Office Dubai UAE-DFC). Unfortunately, The Jeep’s problem started on day one drive-by suspecting strange noises coming from the Engine’s side. I requested an appointment at Trading Enterprises Dubai, and the Service Advisor told me the sound is normal (it's a new car, and the noise will go after some time).  In January 2022 I went on a mountain camping trip with my small family in Fujairah city and suddenly the car’s power was cut completely on a steep mountain(Have shared the videos with the TE team showing the front wheels are not spinning). The car was about to roll over and I was embarrassed, frightened, and worried about my family’s safety. I managed to get my family safe out of the car and, with the help of friends, I took the car to a safer place.  On 29/1/2022 (TE Walk Around Inspection) after the test drives, the TE team requested to keep the car for proper checking and after a few days, the Service Advisor informed me that it was a problem with the 4W system, especially considering that 4L was not engaged due to a wiring problem and they had to rectify the issue, I swallow it with pain.  The car is sluggish when accelerating in the first gear and misfires when I depress the gas pedal, I was on a construction site where they have a ramp and suddenly a big truck shows up and so I needed acceleration from the car but it doesn’t respond. The gas pedal was to the maximum and it still doesn’t work, it was a huge close call as I nearly crashed into a truck.   On 13/4/2022 I experienced the same issue on the sand and the highway with extra problems and decided to visit the TE as I can't take this anymore, TE  team requested to keep the car to check the issues.  8 weeks now and the car is still with the dealer",Vehicle,2021,JEEP,WRANGLER
11465469,"Chrysler (FCA US, LLC)",False,False,0,0,2022-05-20,2022-05-20,1C4HJXDG4MW,STEERING,"Driving at approximately 50 MPH, I lost power steering and the indicator/warning lights on my dash, including ABS, were all lighting up or seemingly resetting. I was able to limp it home when I regained power steering about 20 feet from the driveway. So at the moment, it's not possible to observe the issue. Loss of power steering at that speed to a less experienced driver than myself, such as one of my children could have proven catastrophic. I am currently having the vehicle towed to the dealership. There was no prior indicator or warning before the incident occurred. ~ I did a quick search on what the problem could be and found this video on youtube (not mine) which shows almost exactly what happened to my vehicle ... https://youtu.be/Sewnurqrzq4  (I know clicking links isn't always allowed, so what I searched youtube for was ""2021 jl loss of power steering and all warning lights on"" and the video was the first result uploaded by a user by the name of Robert Ballard. The video name is ""2018 Jeep JL Unlimited Rubicon Electrical Issues"" and was uploaded Jun 25, 2019. )",Vehicle,2021,JEEP,WRANGLER
